Group,Variable,RelDay,Mean,Std,N,SEM
Failed P90 spell,SLA_anom,4,0.038621940549479,0.0216495686254048,14,0.00578609059769395
Failed P90 spell,SLA_anom,5,0.0380084681473157,0.0218734636637465,14,0.00584592906369917
Failed P90 spell,SLA_anom,6,0.0373023518414823,0.0222322340301737,14,0.00594181447739189
Failed P90 spell,SLA_anom,7,0.0365499445651996,0.0228248706343715,14,0.00610020327223254
Failed P90 spell,SLA_anom,8,0.0357890835409125,0.0236910513422642,14,0.00633169980394454
Failed P90 spell,SLA_anom,9,0.0350611998548727,0.0247852741145508,14,0.0066241431409947
Failed P90 spell,SLA_anom,10,0.0344004986137623,0.0259863728779601,14,0.00694515028816297
Failed P90 spell,SLA_anom,11,0.0338324544057482,0.027143565949004,14,0.00725442314546261
Failed P90 spell,SLA_anom,12,0.0333852473171803,0.0281303317867852,14,0.00751814740874475
Failed P90 spell,SLA_anom,13,0.0330440886477235,0.0288834248336939,14,0.00771941999173719
Failed P90 spell,SLA_anom,14,0.0327846514327871,0.0294039156147976,14,0.00785852700429894
Failed P90 spell,SLA_anom,15,0.0325801659888913,0.0297614459551612,14,0.00795408100708588
Failed P90 spell,SLA_anom,16,0.0324257309161403,0.0300509932528135,14,0.00803146577744882
Failed P90 spell,SLA_anom,17,0.0323009932192766,0.0303384966491033,14,0.00810830429219528
Failed P90 spell,SLA_anom,18,0.0322180827893184,0.0306447038904555,14,0.00819014161980165
Failed P90 spell,SLA_anom,19,0.0322103728598344,0.030928784602208,14,0.00826606538362797
Failed P90 spell,SLA_anom,20,0.0323138492228515,0.0311340934536497,14,0.00832093648223991
Failed P90 spell,SLA_anom,21,0.0325383303681987,0.031180457647874,14,0.00833332783436856
Failed P90 spell,SLA_anom,22,0.0328775283255203,0.0310213423751583,14,0.00829080248897533
Failed P90 spell,SLA_anom,23,0.0332998219616348,0.0306657802229443,14,0.00819577450659755
Failed P90 spell,SLA_anom,24,0.033762233981284,0.0301741545452646,14,0.00806438201742483
Failed P90 spell,SLA_anom,25,0.0341920392782611,0.0296310287290906,14,0.00791922553727948
Failed P90 spell,SLA_anom,26,0.0345184316075745,0.0291191283230486,14,0.00778241439902521
Failed P90 spell,SLA_anom,27,0.0346917403272583,0.0286998215698437,14,0.00767034995542143
Failed P90 spell,SLA_anom,28,0.0346962184185358,0.0284119110860023,14,0.00759340264195036
Failed P90 spell,SLA_anom,29,0.0345457465230051,0.0282708186755166,14,0.00755569410909953
Failed P90 spell,SLA_anom,30,0.0342874305768719,0.0282713943404082,14,0.00755584796201338
Failed P90 spell,T100_z,-30,0.729452239869972,0.602902972841214,13,0.167215198669898
Failed P90 spell,T100_z,-29,0.727526065746694,0.580492205403766,13,0.160999570122342
Failed P90 spell,T100_z,-28,0.73249262223372,0.565925052448922,13,0.156959368821095
Failed P90 spell,T100_z,-27,0.754583295802994,0.558732992548161,13,0.154964650301987
Failed P90 spell,T100_z,-26,0.780463411103584,0.558528223794837,13,0.154907857668162
Failed P90 spell,T100_z,-25,0.813446452743033,0.561893098106891,13,0.155841105888747
Failed P90 spell,T100_z,-24,0.837273987243691,0.550461333629549,13,0.152670504889356
Failed P90 spell,T100_z,-23,0.846587809617594,0.524019371250544,13,0.145336824029249
Failed P90 spell,T100_z,-22,0.847473698981681,0.492002264097149,13,0.136456876218973
Failed P90 spell,T100_z,-21,0.854395835628667,0.452453764577149,13,0.125488095996894
Failed P90 spell,T100_z,-20,0.868676097240467,0.417702706141046,13,0.115849886530124
Failed P90 spell,T100_z,-19,0.870145896935553,0.394965580163168,13,0.10954374240936
Failed P90 spell,T100_z,-18,0.862112672732392,0.38322097778326,13,0.106286375786999
Failed P90 spell,T100_z,-17,0.856089665759922,0.375714266388265,13,0.104204388645094
Failed P90 spell,T100_z,-16,0.860036939781546,0.382999129075847,13,0.106224846026232
Failed P90 spell,T100_z,-15,0.842575579680708,0.393098304043022,14,0.105059940932206
Failed P90 spell,T100_z,-14,0.857084253334438,0.391589569797047,14,0.104656714743911
Failed P90 spell,T100_z,-13,0.873519453145544,0.377167566776479,14,0.100802272305769
Failed P90 spell,T100_z,-12,0.902631654095551,0.34542687488206,14,0.092319215570907
Failed P90 spell,T100_z,-11,0.941238962373099,0.305175691198021,14,0.0815616342310656
Failed P90 spell,T100_z,-10,0.980031386203874,0.267440268456362,14,0.0714764182850396
Failed P90 spell,T100_z,-9,1.0054877466162,0.252195953272393,14,0.0674022036768675
Failed P90 spell,T100_z,-8,1.0229162813486,0.269228914495892,14,0.071954454046906
Failed P90 spell,T100_z,-7,1.02990354379333,0.295963738105409,14,0.079099636207095
Failed P90 spell,T100_z,-6,1.02709934651449,0.298313556008534,14,0.0797276514581523
Failed P90 spell,T100_z,-5,1.03164889856199,0.27407032779157,14,0.0732483761769202
Failed P90 spell,T100_z,-4,1.04719907696867,0.23905337798569,14,0.0638897026838156
Failed P90 spell,T100_z,-3,1.07783119489032,0.200681667145897,14,0.0536344315904683
Failed P90 spell,T100_z,-2,1.1194535575607,0.171706018934964,14,0.0458903638643968
Failed P90 spell,T100_z,-1,1.17220031142468,0.163839449718239,14,0.0437879348059446
Failed P90 spell,T100_z,0,1.21545910970821,0.161574586590883,14,0.0431826246737661
Failed P90 spell,T100_z,1,1.21787593898478,0.147890741603191,14,0.0395254632682184
Failed P90 spell,T100_z,2,1.18356302455556,0.134626251059854,14,0.0359803790522703
Failed P90 spell,T100_z,3,1.13161818491169,0.143256115761449,14,0.0382868074099548
Failed P90 spell,T100_z,4,1.07555589180738,0.172927261359762,14,0.0462167546315245
Failed P90 spell,T100_z,5,1.03605584095032,0.201067370057689,14,0.053737515029683
Failed P90 spell,T100_z,6,1.01604644683764,0.21423818702932,14,0.0572575639305223
Failed P90 spell,T100_z,7,1.01222837727168,0.212401026804883,14,0.0567665622073471
Failed P90 spell,T100_z,8,1.01128393920111,0.222076372140854,14,0.0593524070177704
Failed P90 spell,T100_z,9,1.02076756523988,0.237495855157543,14,0.0634734371984581
Failed P90 spell,T100_z,10,1.02647801189634,0.244179668399251,14,0.0652597614261477
Failed P90 spell,T100_z,11,1.01430245670887,0.246910312148315,14,0.065989556665743
Failed P90 spell,T100_z,12,0.990845201631104,0.256347404436155,14,0.0685117256706334
Failed P90 spell,T100_z,13,0.971673051482025,0.262076856945374,14,0.0700429862637256
Failed P90 spell,T100_z,14,0.948149758048469,0.266338979733076,14,0.0711820864931498
Failed P90 spell,T100_z,15,0.925434680147377,0.282007593969712,14,0.07536969979308
Failed P90 spell,T100_z,16,0.904781924603516,0.303016183159678,14,0.0809844814308183
Failed P90 spell,T100_z,17,0.889392728945597,0.325414123407393,14,0.0869705827577029
Failed P90 spell,T100_z,18,0.887321941538708,0.346628483036049,14,0.0926403588584341
Failed P90 spell,T100_z,19,0.888574686432849,0.36010034303499,14,0.0962408648926213
Failed P90 spell,T100_z,20,0.891112043316692,0.364576288899624,14,0.0974371117431363
Failed P90 spell,T100_z,21,0.902607392680084,0.372036286703164,14,0.0994308800207743
Failed P90 spell,T100_z,22,0.910570499114148,0.368083595307645,14,0.0983744788095114
Failed P90 spell,T100_z,23,0.917607475873466,0.353525269019059,14,0.0944836024454576
Failed P90 spell,T100_z,24,0.910116417568791,0.354042574582008,14,0.0946218581726595
Failed P90 spell,T100_z,25,0.89963354280371,0.369080568602176,14,0.0986409311303613
Failed P90 spell,T100_z,26,0.898848130288022,0.374092268361248,14,0.0999803642320632
Failed P90 spell,T100_z,27,0.896589581588779,0.379664646223716,14,0.101469644859991
Failed P90 spell,T100_z,28,0.905472489973493,0.386205852072438,14,0.103217855658726
Failed P90 spell,T100_z,29,0.926820083592011,0.391042764476335,14,0.104510574874813
Failed P90 spell,T100_z,30,0.946034621572964,0.378867963916293,14,0.1012567225571
Failed P90 spell,D26_z,-30,0.353598699892773,0.478992354688238,13,0.132848576567975
Failed P90 spell,D26_z,-29,0.346919653702481,0.441590742581317,13,0.122475235780551
Failed P90 spell,D26_z,-28,0.349153758641912,0.416929310154402,13,0.115635385077348
Failed P90 spell,D26_z,-27,0.376283376742343,0.396410221470435,13,0.109944413817668
Failed P90 spell,D26_z,-26,0.413881008551437,0.399662647273018,13,0.110846474433119
Failed P90 spell,D26_z,-25,0.457943656848866,0.402470412089405,13,0.111625208280421
Failed P90 spell,D26_z,-24,0.502284658820871,0.407463150268432,13,0.113009944704225
Failed P90 spell,D26_z,-23,0.531715535247879,0.406018339114239,13,0.112609226188855
Failed P90 spell,D26_z,-22,0.555064312110167,0.405149416657511,13,0.112368230460229
Failed P90 spell,D26_z,-21,0.571807877160063,0.358114518754856,13,0.0993230969122111
Failed P90 spell,D26_z,-20,0.615977651886098,0.336497835062836,13,0.09332770756936
Failed P90 spell,D26_z,-19,0.652455530532511,0.329517507321308,13,0.0913917129853889
Failed P90 spell,D26_z,-18,0.662299061173761,0.335054357585426,13,0.0929273589493769
Failed P90 spell,D26_z,-17,0.671812989365264,0.327834490729531,13,0.0909249281685345
Failed P90 spell,D26_z,-16,0.672672430633281,0.309331432788994,13,0.0857931032333432
Failed P90 spell,D26_z,-15,0.64053141188223,0.345601937660111,14,0.0923660030663814
Failed P90 spell,D26_z,-14,0.638205027377604,0.331837491978504,14,0.0886873002192791
Failed P90 spell,D26_z,-13,0.64334629434949,0.331142970917572,14,0.0885016816580003
Failed P90 spell,D26_z,-12,0.656570467687339,0.339187495918477,14,0.0906516714003376
Failed P90 spell,D26_z,-11,0.680928926169581,0.354514479466473,14,0.0947479800581463
Failed P90 spell,D26_z,-10,0.72196882955655,0.364521291385766,14,0.0974224130392807
Failed P90 spell,D26_z,-9,0.746879294419225,0.383909275065515,14,0.102604069635708
Failed P90 spell,D26_z,-8,0.744546915380444,0.422324448582839,14,0.112870956618229
Failed P90 spell,D26_z,-7,0.752237069232008,0.470546599411204,14,0.125758868536306
Failed P90 spell,D26_z,-6,0.757800827108851,0.484898191942856,14,0.129594492979737
Failed P90 spell,D26_z,-5,0.770513039868751,0.476768473753158,14,0.12742173439996
Failed P90 spell,D26_z,-4,0.795599282683973,0.453732966006203,14,0.121265235991426
Failed P90 spell,D26_z,-3,0.836773238338737,0.430144845655528,14,0.114961045652125
Failed P90 spell,D26_z,-2,0.894849314549917,0.428823639228433,14,0.114607938381596
Failed P90 spell,D26_z,-1,0.984611148432484,0.441498495853832,14,0.117995436304362
Failed P90 spell,D26_z,0,1.0712499254805,0.456104974795922,14,0.121899182006393
Failed P90 spell,D26_z,1,1.11264938761248,0.453570210885896,14,0.121221737855845
Failed P90 spell,D26_z,2,1.11581927309875,0.421319717240941,14,0.112602430872005
Failed P90 spell,D26_z,3,1.07584781177158,0.39776465340065,14,0.106307075256723
Failed P90 spell,D26_z,4,1.02431722285471,0.381222842774289,14,0.101886090405241
Failed P90 spell,D26_z,5,0.977562126054955,0.382862661533184,14,0.102324350403255
Failed P90 spell,D26_z,6,0.951287589395019,0.385426361762393,14,0.103009528110405
Failed P90 spell,D26_z,7,0.95043274577867,0.376348370333541,14,0.100583332847059
Failed P90 spell,D26_z,8,0.951113574340731,0.361630081942608,14,0.0966497048128732
Failed P90 spell,D26_z,9,0.94474794643976,0.344263378244735,14,0.0920082580146545
Failed P90 spell,D26_z,10,0.93280671171596,0.330534875424967,14,0.0883391613014452
Failed P90 spell,D26_z,11,0.912185241054007,0.330369566679403,14,0.0882949806808069
Failed P90 spell,D26_z,12,0.88387036625107,0.338215858351282,14,0.0903919903374402
Failed P90 spell,D26_z,13,0.859917464660009,0.336020709343548,14,0.0898053120874505
Failed P90 spell,D26_z,14,0.834221586095378,0.335943648677659,14,0.0897847167581823
Failed P90 spell,D26_z,15,0.787122668466711,0.362261307048739,14,0.0968184068186641
Failed P90 spell,D26_z,16,0.73873413148721,0.408495500117951,14,0.10917501467716
Failed P90 spell,D26_z,17,0.690229296736803,0.431927492442311,14,0.115437478046251
Failed P90 spell,D26_z,18,0.648102024831987,0.451575439842231,14,0.120688612869384
Failed P90 spell,D26_z,19,0.611687778580893,0.537268187450748,14,0.143590963018124
Failed P90 spell,D26_z,20,0.621262292650478,0.595883021930282,14,0.159256436475615
Failed P90 spell,D26_z,21,0.649112256108689,0.633719885672231,14,0.16936876366936
Failed P90 spell,D26_z,22,0.659829076156409,0.639753735505872,14,0.170981377869412
Failed P90 spell,D26_z,23,0.670598695587486,0.620372443310454,14,0.165801509647397
Failed P90 spell,D26_z,24,0.683669717193669,0.61376711870059,14,0.16403616238893
Failed P90 spell,D26_z,25,0.652740075399204,0.579140898368416,14,0.15478191574022
Failed P90 spell,D26_z,26,0.639498569924105,0.573798209836255,14,0.153354022167963
Failed P90 spell,D26_z,27,0.687540377150684,0.581419614862353,14,0.155390928340356
Failed P90 spell,D26_z,28,0.722139813333311,0.594355364128801,14,0.158848152754374
Failed P90 spell,D26_z,29,0.748721364234293,0.605098853517535,14,0.161719471070881
Failed P90 spell,D26_z,30,0.77300768549316,0.60921363491259,14,0.162819192656721
Near-miss P85-P90,SLA_z,-30,1.2717784129804,1.08174285287633,47,0.157788412037714
Near-miss P85-P90,SLA_z,-29,1.28165664186737,1.08208115269635,47,0.157837758138086
Near-miss P85-P90,SLA_z,-28,1.29340359630163,1.08280170387644,47,0.157942861329842
Near-miss P85-P90,SLA_z,-27,1.30627892530608,1.08201939149275,47,0.157828749340647
Near-miss P85-P90,SLA_z,-26,1.32078923163361,1.0798758649558,47,0.157516083860559
Near-miss P85-P90,SLA_z,-25,1.33696116074545,1.07647479509332,47,0.157019986833985
Near-miss P85-P90,SLA_z,-24,1.35467746301474,1.07253384744396,47,0.156445140538618
Near-miss P85-P90,SLA_z,-23,1.37286836164906,1.06918273394596,47,0.155956330396723
Near-miss P85-P90,SLA_z,-22,1.39036742919707,1.06730657208836,47,0.155682664063316
Near-miss P85-P90,SLA_z,-21,1.40620966354361,1.06685540667512,47,0.155616854824149
Near-miss P85-P90,SLA_z,-20,1.419471663178,1.06715176254623,47,0.155660082770769
Near-miss P85-P90,SLA_z,-19,1.43007349457615,1.06739885740793,47,0.155696125260669
Near-miss P85-P90,SLA_z,-18,1.43808264968927,1.06630116351545,47,0.155536010150376
Near-miss P85-P90,SLA_z,-17,1.44461358443819,1.06445265787007,47,0.155266377890129
Near-miss P85-P90,SLA_z,-16,1.44976762765834,1.06167497938389,47,0.154861211841358
Near-miss P85-P90,SLA_z,-15,1.45401676999052,1.05764336553656,47,0.154273140521795
Near-miss P85-P90,SLA_z,-14,1.43828723764782,1.04868415293028,48,0.151364519497297
Near-miss P85-P90,SLA_z,-13,1.44257024810942,1.03835961173352,48,0.149874300337495
Near-miss P85-P90,SLA_z,-12,1.44510375316409,1.02547476391444,48,0.148014532748293
Near-miss P85-P90,SLA_z,-11,1.44582311157043,1.00938454563698,48,0.14569210978484
Near-miss P85-P90,SLA_z,-10,1.44811066387431,0.994857238376322,48,0.143595273595454
Near-miss P85-P90,SLA_z,-9,1.44824332986114,0.974632785283474,48,0.140676125236112
Near-miss P85-P90,SLA_z,-8,1.44889918154652,0.95393525208049,48,0.137688693644536
Near-miss P85-P90,SLA_z,-7,1.40847613334212,0.898299048835766,47,0.131030383120996
Near-miss P85-P90,SLA_z,-6,1.45366834905688,0.921979255204713,48,0.133076242794923
Near-miss P85-P90,SLA_z,-5,1.45740124471235,0.915414429947998,48,0.132128691887636
Near-miss P85-P90,SLA_z,-4,1.46119040578637,0.916717561086072,48,0.132316782665975
Near-miss P85-P90,SLA_z,-3,1.46414636744944,0.924853585062353,48,0.133491116574185
Near-miss P85-P90,SLA_z,-2,1.46481807913555,0.937888147827016,48,0.135372493654422
Near-miss P85-P90,SLA_z,-1,1.4620648737275,0.95359633076478,48,0.137639774566321
Near-miss P85-P90,SLA_z,0,1.45510229092394,0.970723844713859,48,0.140111918263584
Near-miss P85-P90,SLA_z,1,1.44339467291017,0.989250813103227,48,0.142786055810301
Near-miss P85-P90,SLA_z,2,1.42686109109993,1.01013763893222,48,0.145800809439023
Near-miss P85-P90,SLA_z,3,1.40548910506135,1.03383302889679,48,0.149220944382672
Near-miss P85-P90,SLA_z,4,1.38019617645738,1.06039767608755,48,0.153055220934301
Near-miss P85-P90,SLA_z,5,1.35192744558918,1.08793378792589,48,0.157029716329876
Near-miss P85-P90,SLA_z,6,1.3218515975745,1.1138108332886,48,0.160764746106374
Near-miss P85-P90,SLA_z,7,1.29110096514781,1.13554060444769,48,0.163901168413407
Near-miss P85-P90,SLA_z,8,1.26125670804681,1.15142726516646,48,0.166194210374032
Near-miss P85-P90,SLA_z,9,1.2334926846336,1.16111499202505,48,0.167592513301443
Near-miss P85-P90,SLA_z,10,1.2084629261329,1.16545552748873,48,0.168219015631038
Near-miss P85-P90,SLA_z,11,1.18693052173865,1.16591609352064,48,0.168285492611664
Near-miss P85-P90,SLA_z,12,1.16898792071968,1.16449335146984,48,0.168080137485161
Near-miss P85-P90,SLA_z,13,1.15455848734814,1.16337725368098,48,0.167919042645451
Near-miss P85-P90,SLA_z,14,1.14318442373618,1.16391525202402,48,0.167996696017495
Near-miss P85-P90,SLA_z,15,1.13417746728456,1.16690856883946,48,0.168428744084786
Near-miss P85-P90,SLA_z,16,1.12730333204774,1.17230257123602,48,0.169207301268701
Near-miss P85-P90,SLA_z,17,1.122647904022,1.17905031295782,48,0.170181253893577
Near-miss P85-P90,SLA_z,18,1.11980092299016,1.1860595752046,48,0.171192953754827
Near-miss P85-P90,SLA_z,19,1.11866630443648,1.19240377586996,48,0.172108660245312
Near-miss P85-P90,SLA_z,20,1.11958166579927,1.19778530815356,48,0.17288541752346
Near-miss P85-P90,SLA_z,21,1.12257754495903,1.20216311286324,48,0.173517299205357
Near-miss P85-P90,SLA_z,22,1.12779465882211,1.20550997607022,48,0.17400037729873
Near-miss P85-P90,SLA_z,23,1.13531587134796,1.20748319327426,48,0.174285186669711
Near-miss P85-P90,SLA_z,24,1.14498966510601,1.2076827806441,48,0.174313994625136
Near-miss P85-P90,SLA_z,25,1.1572702680184,1.20677904168135,48,0.174183551141781
Near-miss P85-P90,SLA_z,26,1.17089344122793,1.20487548648513,48,0.173908796615543
Near-miss P85-P90,SLA_z,27,1.18471382520097,1.20404392479325,48,0.173788771023879
Near-miss P85-P90,SLA_z,28,1.19732381927359,1.20630585678641,48,0.174115252785164
Near-miss P85-P90,SLA_z,29,1.20682885343287,1.21340199192535,48,0.175139491668332
Near-miss P85-P90,SLA_z,30,1.21164154680926,1.22600456894427,48,0.176958516976921
Near-miss P85-P90,SLA_anom,-30,0.0333273034460791,0.0290506433984447,47,0.00423747185232251
Near-miss P85-P90,SLA_anom,-29,0.0336799989369975,0.029157104710671,47,0.00425300083072524
Near-miss P85-P90,SLA_anom,-28,0.0340791044455908,0.0292318446403908,47,0.00426390276993838
Near-miss P85-P90,SLA_anom,-27,0.0345127149850372,0.0292338612925255,47,0.00426419692888486
Near-miss P85-P90,SLA_anom,-26,0.0349874911468787,0.0291652544301272,47,0.00425418958948443
Near-miss P85-P90,SLA_anom,-25,0.0355024181502134,0.0290400829153794,47,0.00423593144754997
Near-miss P85-P90,SLA_anom,-24,0.0360498747081562,0.0288890110439009,47,0.00421389535030118
Near-miss P85-P90,SLA_anom,-23,0.0366001884859467,0.0287513914127009,47,0.00419382146396625
Near-miss P85-P90,SLA_anom,-22,0.0371187271005525,0.0286578467659068,47,0.00418017657485696
Near-miss P85-P90,SLA_anom,-21,0.0375763566615133,0.0286114829362825,47,0.004173413715243
Near-miss P85-P90,SLA_anom,-20,0.0379460136118286,0.0285918176906659,47,0.00417054524435834
Near-miss P85-P90,SLA_anom,-19,0.0382225330533185,0.0285686584524936,47,0.00416716712227924
Near-miss P85-P90,SLA_anom,-18,0.0384115828181452,0.0285050909255997,47,0.00415789484550931
Near-miss P85-P90,SLA_anom,-17,0.0385390300771394,0.0283960650020189,47,0.00414199178009315
Near-miss P85-P90,SLA_anom,-16,0.0386123228723876,0.0282268552694674,47,0.00411731000389316
Near-miss P85-P90,SLA_anom,-15,0.0386472463233658,0.0279907792529677,47,0.00408287477775357
Near-miss P85-P90,SLA_anom,-14,0.0381260837092103,0.0276236400568454,48,0.00398712900570425
Near-miss P85-P90,SLA_anom,-13,0.0381407464440247,0.0272051063124724,48,0.00392671886320958
Near-miss P85-P90,SLA_anom,-12,0.0381055018049326,0.0267322560998642,48,0.00385846881382565
Near-miss P85-P90,SLA_anom,-11,0.0380266804165052,0.0262015345371118,48,0.0037818657545457
Near-miss P85-P90,SLA_anom,-10,0.0379901936520316,0.02572502319752,48,0.00371308726699938
Near-miss P85-P90,SLA_anom,-9,0.0379035399447269,0.0251285033005238,48,0.00362698703622246
Near-miss P85-P90,SLA_anom,-8,0.0378368168155987,0.0245359359995198,48,0.00354145731353554
Near-miss P85-P90,SLA_anom,-7,0.0367926399823198,0.0232107675989438,47,0.00338563841847955
Near-miss P85-P90,SLA_anom,-6,0.0378247230111507,0.0236349881851152,48,0.00341141669774247
Near-miss P85-P90,SLA_anom,-5,0.0378545060587566,0.0233953370685205,48,0.00337682603857309
Near-miss P85-P90,SLA_anom,-4,0.0378892745255871,0.0233295020888436,48,0.00336732357776345
Near-miss P85-P90,SLA_anom,-3,0.0379060198119919,0.0234096786642157,48,0.00337889606960689
Near-miss P85-P90,SLA_anom,-2,0.0378687169808882,0.0235926423776436,48,0.00340530460690677
Near-miss P85-P90,SLA_anom,-1,0.0377495279660636,0.0238379325153184,48,0.0034407091886608
Near-miss P85-P90,SLA_anom,0,0.0375315590839723,0.0241291019607422,48,0.00348273587808461
Near-miss P85-P90,SLA_anom,1,0.037206070329742,0.0244814156052859,48,0.00353358797246373
Near-miss P85-P90,SLA_anom,2,0.0367743787608276,0.024930755420801,48,0.00359844458832505
Near-miss P85-P90,SLA_anom,3,0.0362415569888414,0.0254982010474936,48,0.00368034830965541
Near-miss P85-P90,SLA_anom,4,0.0356291429176558,0.0261940585323624,48,0.00378078668620706
Near-miss P85-P90,SLA_anom,5,0.034960303221973,0.0269790191622605,48,0.0038940859939508
Near-miss P85-P90,SLA_anom,6,0.0342608342777012,0.027789148768764,48,0.00401101813054911
Near-miss P85-P90,SLA_anom,7,0.0335523185407401,0.0285500742841999,48,0.00412084826834165
Near-miss P85-P90,SLA_anom,8,0.0328648203168765,0.0291944891319446,48,0.00421386153979545
Near-miss P85-P90,SLA_anom,9,0.0322210878345352,0.0296780053809259,48,0.00428365109892218
Near-miss P85-P90,SLA_anom,10,0.0316335880222039,0.0299850849161377,48,0.00432797421200147
Near-miss P85-P90,SLA_anom,11,0.0311198575039357,0.0301274003321305,48,0.0043485156729348
Near-miss P85-P90,SLA_anom,12,0.0306816242378363,0.0301449874983723,48,0.00435105416172579
Near-miss P85-P90,SLA_anom,13,0.0303186707106819,0.0301039946591797,48,0.00434513735504012
Near-miss P85-P90,SLA_anom,14,0.0300214469589131,0.0300551995105062,48,0.00433809438198467
Near-miss P85-P90,SLA_anom,15,0.0297791476174463,0.030045173272233,48,0.00433664721914317
Near-miss P85-P90,SLA_anom,16,0.0295936769779492,0.030098345578331,48,0.00434432198045295
Near-miss P85-P90,SLA_anom,17,0.0294766464314105,0.0302129459696761,48,0.00436086312215103
Near-miss P85-P90,SLA_anom,18,0.029425392976004,0.0303784829378642,48,0.00438475632543709
Near-miss P85-P90,SLA_anom,19,0.0294410342908523,0.0305813861037972,48,0.00441404287480479
Near-miss P85-P90,SLA_anom,20,0.0295290084680401,0.0308084580162171,48,0.00444681788224506
Near-miss P85-P90,SLA_anom,21,0.0296828838561865,0.0310470657817804,48,0.00448125794666474
Near-miss P85-P90,SLA_anom,22,0.0298965854555252,0.0312775235150731,48,0.00451452165525307
Near-miss P85-P90,SLA_anom,23,0.0301614121138164,0.0314738112729883,48,0.00454285335272083
Near-miss P85-P90,SLA_anom,24,0.0304648179857776,0.0316143171296582,48,0.00456313362626359
Near-miss P85-P90,SLA_anom,25,0.0308119975993952,0.0317268748970294,48,0.00457937994058638
Near-miss P85-P90,SLA_anom,26,0.0311600258388887,0.0317842835339673,48,0.00458766616358386
Near-miss P85-P90,SLA_anom,27,0.0314813077752,0.0318374265387368,48,0.00459533669561115
Near-miss P85-P90,SLA_anom,28,0.0317415743492881,0.0319244716087699,48,0.00460790056926496
Near-miss P85-P90,SLA_anom,29,0.0319006673982907,0.0320784150464271,48,0.0046301203905578
Near-miss P85-P90,SLA_anom,30,0.0319291720707965,0.0323123437309254,48,0.00466388508779938
Near-miss P85-P90,T100_z,-30,0.874382994686668,0.62152697034103,47,0.0906590262445064
Near-miss P85-P90,T100_z,-29,0.885662650708899,0.616855828985891,47,0.0899776702504537
Near-miss P85-P90,T100_z,-28,0.900240768722186,0.614156789606812,47,0.0895839748943718
Near-miss P85-P90,T100_z,-27,0.911062367399779,0.60455643162617,47,0.0881836187591487
Near-miss P85-P90,T100_z,-26,0.912327516402363,0.587457933317255,47,0.0856895464486921
Near-miss P85-P90,T100_z,-25,0.908387278765811,0.567949176223805,47,0.0828439017611215
Near-miss P85-P90,T100_z,-24,0.910119321457564,0.546834525084114,47,0.0797640133521494
Near-miss P85-P90,T100_z,-23,0.914163162627689,0.526285308768472,47,0.07676660208898
Near-miss P85-P90,T100_z,-22,0.918427519171664,0.510127604058951,47,0.0744097586289002
Near-miss P85-P90,T100_z,-21,0.925536723301047,0.496912215858348,47,0.0724820961413778
Near-miss P85-P90,T100_z,-20,0.931252833022915,0.491349468367583,47,0.0716706860259324
Near-miss P85-P90,T100_z,-19,0.93127554487391,0.487391351115878,47,0.0710933352866649
Near-miss P85-P90,T100_z,-18,0.935550025313918,0.484767915707372,47,0.0707106679031079
Near-miss P85-P90,T100_z,-17,0.94751517198441,0.477600777323518,47,0.0696652333236828
Near-miss P85-P90,T100_z,-16,0.968173680749281,0.462327464618306,47,0.0674373916957923
Near-miss P85-P90,T100_z,-15,0.987980160440743,0.44607177686909,47,0.0650662559404605
Near-miss P85-P90,T100_z,-14,0.991655322940672,0.428967946890777,48,0.0619161899027778
Near-miss P85-P90,T100_z,-13,1.00462484186816,0.407961315790475,48,0.0588841438726462
Near-miss P85-P90,T100_z,-12,1.00841703598788,0.389307285422363,48,0.0561916665090209
Near-miss P85-P90,T100_z,-11,1.00721774161506,0.37240033814895,48,0.053751358869151
Near-miss P85-P90,T100_z,-10,1.00720051864122,0.368582311552289,48,0.0532002741983121
Near-miss P85-P90,T100_z,-9,1.00281193555265,0.36586119957358,48,0.0528075155149615
Near-miss P85-P90,T100_z,-8,0.991672845601373,0.354715911366281,48,0.0511988317282914
Near-miss P85-P90,T100_z,-7,0.98753251558978,0.341837702034764,47,0.0498621535009606
Near-miss P85-P90,T100_z,-6,0.996307973560354,0.32133458478573,48,0.0463806522564945
Near-miss P85-P90,T100_z,-5,1.01935721225282,0.30572001537613,48,0.0441268832935163
Near-miss P85-P90,T100_z,-4,1.05393555479534,0.283189719552461,48,0.0408749152038371
Near-miss P85-P90,T100_z,-3,1.08486218328032,0.253800795879102,48,0.0366329894553352
Near-miss P85-P90,T100_z,-2,1.11005053548423,0.219156481532914,48,0.0316325134019198
Near-miss P85-P90,T100_z,-1,1.12635392719899,0.185910577256193,48,0.0268338804560154
Near-miss P85-P90,T100_z,0,1.12415596680517,0.162619963962622,48,0.0234721699923567
Near-miss P85-P90,T100_z,1,1.09233092291595,0.149792357967921,48,0.021620664548832
Near-miss P85-P90,T100_z,2,1.04037300861811,0.15450319636598,48,0.022300615503139
Near-miss P85-P90,T100_z,3,0.991450090094207,0.175464539241271,48,0.0253261247410453
Near-miss P85-P90,T100_z,4,0.955545181112641,0.201472791725913,48,0.0290800926343354
Near-miss P85-P90,T100_z,5,0.930714812133122,0.219352307132181,48,0.0316607783925325
Near-miss P85-P90,T100_z,6,0.909148613348617,0.231450253406622,48,0.0334069665270801
